data.name,date,aed,ars,aud,bch,bdt,bhd,bmd,bnb,brl,btc,cad,chf,clp,cny,czk,dkk,dot,eos,eth,eur,gbp,hkd,huf,idr,ils,inr,jpy,krw,kwd,lkr,ltc,mmk,mxn,myr,ngn,nok,nzd,php,pkr,pln,rub,sar,sek,sgd,thb,try,twd,uah,usd,vef,vnd,xag,xau,xdr,xlm,xrp,yfi,zar,bits,link,sats
Status,30-07-2021,0.279084097,7.337392318,0.102719314,0.000141743,6.444766465,0.028646085,0.075978465,0.000239051,0.386114961,1.90E-06,0.094574802,0.068816431,57.76490689,0.490547361,1.628066547,0.475252896,0.004975979,0.019220322,3.19E-05,0.063891659,0.05440248,0.590379265,22.84985853,1096.893501,0.246251523,5.641161691,8.31320907,86.83292124,0.022858349,15.16012876,0.00053508,125.0803732,1.509185322,0.32173081,31.27024469,0.663444488,0.108360335,3.812725344,12.32948016,0.292053318,5.559458249,0.285005555,0.649965376,0.102795672,2.496652359,0.642584068,2.116760034,2.042224324,0.075978465,0.007607724,1742.601056,0.002973717,4.15E-05,0.053315456,0.278181797,0.101174032,2.46E-06,1.105429681,1.895257386,0.003923201,189.5257386
Bitcoin,31-07-2021,154040.2757,4055671.238,57087.28758,75.91624707,3560147.76,15813.99646,41936.26148,129.9046167,218440.4085,1,52324.29281,37968.16855,31731074.01,270971.1535,900952.3512,262844.1158,2654.907391,10303.1668,17.02991401,35337.21331,30159.13342,325935.1243,12661186.38,606859639.9,135322.4447,3119189.773,4601036.506,48307637.69,12603.85951,8365719.325,287.4508714,69022216.17,833764.1698,177054.896,17255513.51,369754.1143,60131.02144,2096671.539,6818377.334,161403.2348,3067612.365,157275.5744,360437.9738,56796.16605,1379334.425,354529.1545,1171711.727,1125152.202,41936.26148,4199.077862,965478705.3,1644.688174,23.12281585,29363.09931,150033.5548,55563.17323,1.338024481,612576.1394,1003698.068,1877.102016,100369806.8
Ethereum,31-07-2021,9044.887616,238139.606,3352.033085,4.457625903,209043.617,928.5611839,2462.399983,7.627697718,12826.31401,0.058934822,3072.361082,2229.402771,1863175.05,15910.79749,52901.83187,15433.59668,155.8900026,604.9780512,1,2074.919184,1770.874346,19138.15434,743435.4908,35633390.15,7945.820008,183151.587,270162.1893,2836512.412,740.06939,491215.6305,16.87844829,4052824.403,48956.69774,10396.25273,1013203.721,21711.10377,3530.754076,123111.6885,400359.2985,9477.223493,180123.0813,9234.85685,21164.08161,3334.939104,80991.3174,20817.12945,68800.19424,66066.32697,2462.399983,246.5601103,56690669.68,96.57227394,1.357718102,1724.133069,8809.622264,3262.540626,0.078565693,35969.04974,58934.82197,110.2190756,5893482.197
Dogecoin,31-07-2021,0.757523018,19.94455218,0.280737841,0.000373333,17.50771909,0.077768404,0.206229723,0.000638831,1.074223198,4.94E-06,0.257314887,0.186715854,156.0437284,1.332553354,4.43060843,1.292587065,0.013056023,0.050667827,8.37E-05,0.17377762,0.148313405,1.602849371,62.26384676,2984.350319,0.665474443,15.33922242,22.62649196,237.5622046,0.061981931,41.14005199,0.001413596,339.4301735,4.10019748,0.87070189,84.85734405,1.818337778,0.295705994,10.31079012,33.53069678,0.793731801,15.08558049,0.773433228,1.772523845,0.279306194,6.783145328,1.743466077,5.762120324,5.533154806,0.206229723,0.020649782,4747.929328,0.008088074,0.000113711,0.144398752,0.737819189,0.273242712,6.58E-06,3.012462317,4.935880476,0.009231014,493.5880476
Binance Coin,31-07-2021,1185.502371,31212.66726,439.3468817,0.584042703,27399.09151,121.7053801,322.7437577,1,1681.129309,0.007726423,402.6906139,292.2050979,244204.0778,2085.40879,6933.778479,2022.862664,20.43672092,79.27108387,0.131101318,271.9571227,232.1063373,2508.41451,97441.18161,4670424.918,1041.448922,24005.45478,35409.82813,371778.2168,96.99999089,64383.03263,2.212541341,531198.7437,6416.694568,1362.624145,132799.374,2845.647849,462.7716236,16136.09863,52474.60419,1242.168106,23608.51223,1210.401406,2773.950323,437.1063945,10615.43303,2728.475728,9017.557414,8659.23277,322.7437577,32.31633246,7430376.823,12.65760998,0.177954453,225.9800153,1153.401925,427.5653643,0.010297637,4714.41941,7726.423378,14.43768094,772642.3378
Nano,31-07-2021,16.10472488,424.0155325,5.968407008,0.007936952,372.2091509,1.653334241,4.384385518,0.013581371,22.83768104,0.000104935,5.470441654,3.969526191,3317.445486,28.32970702,94.1934808,27.48003503,0.277567363,1.077183652,0.001780457,3.694462997,3.153100995,34.07612382,1323.711754,63446.44282,14.14779825,326.1075257,481.032813,5050.505209,1.317718299,874.6258575,0.030052642,7216.189386,87.16903754,18.51087566,1804.043109,38.65734633,6.286625709,219.2044786,712.85312,16.87451337,320.71517,16.44297146,37.68335508,5.937970604,144.2077492,37.06559517,122.5010467,117.6333046,4.384385518,0.439008522,100939.6332,0.171950163,0.002417462,3.069876589,15.68582706,5.809062692,0.000139889,64.04409595,104.9354214,0.19624875,10493.54214
Litecoin,31-07-2021,535.7514847,14105.60893,198.549366,0.26394021,12382.18018,55.0010187,145.8541557,0.45159318,759.7348984,0.00349172,181.9836886,132.0531438,110360.553,942.436627,3133.508803,914.1708209,9.235750047,35.82413829,0.059247225,122.9026916,104.8933497,1133.601105,44035.55742,2110655.487,470.6509409,10848.53,16002.38723,168013.7776,43.83617479,29095.93955,1,240059.0017,2899.828567,615.7962454,60014.60944,1286.003383,209.1354607,7292.215527,23714.29007,561.3598281,10669.14398,547.0038411,1253.601883,197.5368465,4797.31981,1233.051032,4075.208866,3913.275019,145.8541557,14.60437661,3357931.214,5.720219127,0.080421064,102.1247462,521.2446716,193.2250701,0.004653702,2130.53745,3491.720386,6.524667678,349172.0386
Dash,31-07-2021,609.0853286,16036.38943,225.7268702,0.2999661,14077.05718,62.52957668,165.8187217,0.513314888,863.7276675,0.003965887,206.7651677,150.1352554,125466.7427,1071.43767,3562.424544,1039.302831,10.49125825,40.72337437,0.067287796,139.7256535,119.2511868,1288.768807,50063.15936,2399562.722,535.0738003,12333.48045,18192.79938,191011.5601,49.83648517,33078.60157,1.136539087,272918.3587,3296.758079,700.086643,68229.42942,1462.03196,237.761993,8290.376447,26960.31009,638.1989506,12129.54,621.8779113,1425.195331,224.5757566,5453.978563,1401.831473,4633.02483,4448.925423,165.8187217,16.6034286,3817565.97,6.50320465,0.091429127,116.1036158,593.0880757,219.7134133,0.00528777,2422.166135,3965.886955,7.421224421,396588.6955
Swipe,31-07-2021,7.534796478,198.3809574,2.792393687,0.003713402,174.1426954,0.773533054,2.051289469,0.006354214,10.68489402,4.91E-05,2.559414383,1.857192357,1552.108263,13.2544069,44.06959526,12.85687726,0.129863354,0.503973812,0.000833009,1.72850061,1.475217642,15.9429397,619.3150601,29684.20991,6.619223936,152.5734748,225.0572035,2362.941878,0.616510947,409.2046203,0.014060503,3376.184242,40.78312184,8.660544138,844.0440778,18.08632181,2.941276277,102.5575504,333.5172266,7.894951626,150.0505939,7.693049358,17.63062786,2.778153636,67.46939475,17.34160117,57.31364315,55.03620928,2.051289469,0.205395615,47225.86685,0.080449029,0.00113104,1.436280066,7.338809903,2.717842461,6.54E-05,29.96382938,49.09534621,0.091817426,4909.534621
NEO,31-07-2021,153.7927987,4049.155507,56.99557269,0.075766666,3554.428123,15.78859012,41.86888782,0.129634319,218.0894681,0.001002333,52.24023002,37.90716992,31680.09573,270.5358186,899.5049056,262.4218375,2.651214021,10.28367564,0.017007506,35.2804415,30.11068058,325.4114858,12640.84527,605884.6756,135.1050393,3114.178568,4593.644606,48230.02794,12.5836105,8352.279188,0.287028464,68911.32695,832.4246669,176.7704444,17227.79127,369.1600773,60.03441657,2093.303083,6807.423114,161.1439287,3062.684023,157.0228997,359.8589039,56.70491887,1377.118424,353.9595776,1169.829286,1123.344563,41.86888782,4.192331737,963927.5934,1.642045863,0.023085667,29.31592535,149.6284736,55.46718053,0.001335891,611.5919912,1002.333108,1.87297083,100233.3108
NEM,31-07-2021,0.636284193,16.7524986,0.235806763,0.00031347,14.70567185,0.065321851,0.1732234,0.000536377,0.902297652,4.14E-06,0.21599832,0.156839584,131.069493,1.119283,3.721505545,1.085713171,0.010963559,0.042546168,7.03E-05,0.145965139,0.12457638,1.346319115,52.29874285,2506.715823,0.558967661,12.88423524,19.0052036,199.5412313,0.052061946,34.55573518,0.001187567,285.1055995,3.443975674,0.731349195,71.27623244,1.52731938,0.248379317,8.660585377,28.16422979,0.666697892,12.67118778,0.649648032,1.488837802,0.234604246,5.697527403,1.464430625,4.839913766,4.647593352,0.1732234,0.017344859,3988.040378,0.006793607,9.55E-05,0.121288253,0.619796519,0.229533551,5.52E-06,2.530328598,4.144272775,0.007754986,414.4272775
Cosmos,31-07-2021,44.87205137,1181.420166,16.629571,0.022098865,1037.073794,4.606629392,12.21606538,0.037816527,63.63185984,0.000292172,15.23263949,11.06064549,9243.286385,78.93410647,262.4481163,76.56669408,0.772903659,3.000140146,0.004957173,10.29375755,8.785378877,94.94515365,3688.21338,176778.6822,39.41953274,908.6223919,1340.285491,14072.0522,3.671514019,2436.940506,0.083730206,20106.22492,242.8761471,51.57622805,5026.544423,107.7096593,17.51621302,610.7620399,1986.198588,47.01688704,893.5978531,45.81449638,104.9958604,16.54476707,401.8011841,103.2746167,341.3205316,327.7577061,12.21606538,1.223194627,281244.6931,0.479098936,0.006735694,8.553493524,43.69351444,16.18655237,0.000389556,178.4439029,292.171679,0.546730561,29217.1679
Filecoin,31-07-2021,188.3941699,4960.162614,69.81883218,0.092847006,4354.12803,19.3408167,51.28884077,0.158875803,267.1567502,0.001227542,63.99359952,46.43578808,38807.70352,331.4028446,1101.881762,321.4633237,3.247001941,12.60096782,0.020827907,43.21808007,36.88519046,398.6248202,15484.87036,742200.8148,165.5019087,3814.828074,5627.154649,59081.15435,15.41475852,10231.43292,0.351557851,84415.47553,1019.709346,216.5414857,21103.81931,452.2162735,73.54137625,2564.268939,8339.004409,197.3992081,3751.747929,192.3510014,440.8224575,69.46278505,1686.952084,433.5958599,1433.025598,1376.082419,51.28884077,5.135551626,1180798.713,2.011484737,0.028279641,35.91162569,183.4938746,67.95481151,0.001636429,749.1922018,1227.541716,2.29573126,122754.1716
XRP,31-07-2021,2.770979777,72.95613394,1.026924411,0.001365632,64.04232532,0.284472773,0.754377594,0.002336811,3.929452553,1.81E-05,0.941244467,0.682996877,570.799838,4.874410822,16.20693507,4.728216216,0.047758255,0.185340274,0.000306346,0.63566949,0.542522717,5.863139587,227.7579112,10916.59816,2.434270882,56.11007736,82.76653011,868.9901815,0.226726677,150.4881692,0.005170859,1241.61791,14.998309,3.184982201,310.4037485,6.651384963,1.081677137,37.71633366,122.6535438,2.903429623,55.18226835,2.8291785,6.48379998,1.021687522,24.81239261,6.377508177,21.07753628,20.23999233,0.754377594,0.075535828,17367.6784,0.029585754,0.000415949,0.528203121,2.698904196,1,2.41E-05,11.01943039,18.05519391,0.03376657,1805.519391
TRON,31-07-2021,0.232156464,6.112364383,0.086037127,0.000114373,5.365553341,0.023833517,0.063202783,0.000195688,0.329214893,1.51E-06,0.078858745,0.05722241,47.82238875,0.408384785,1.357839119,0.396136402,0.004002115,0.015523625,2.57E-05,0.053257257,0.045453293,0.491221829,19.08186837,914.6074793,0.203946534,4.700978791,6.93429275,72.80518234,0.01899547,12.60810402,0.000433281,104.0244416,1.25657878,0.266842152,26.00604931,0.557262102,0.090624385,3.159925863,10.27608115,0.243253293,4.623245688,0.237032433,0.543221603,0.085598374,2.078816086,0.534316331,1.76590473,1.695734156,0.063202783,0.006328495,1455.087778,0.002478735,3.48E-05,0.044253578,0.225870247,0.083729958,2.02E-06,0.923222904,1.513062459,0.002827325,151.3062459
Cardano,31-07-2021,4.79753013,126.3124522,1.777963464,0.002363523,110.879548,0.49252135,1.306090093,0.004043912,6.803249584,3.13E-05,1.62962167,1.182505236,988.2531237,8.439301136,28.05984364,8.186187406,0.082703997,0.320796839,0.000530545,1.100565062,0.939295588,10.15113465,394.3281904,18900.42974,4.214569877,97.14606685,143.2976614,1504.524361,0.392542765,260.5473818,0.008953785,2149.672612,25.9672914,5.514312373,537.4168906,11.51586165,1.872759483,65.3000966,212.3559605,5.026846898,95.53970665,4.898292368,11.22571374,1.768896587,42.95888483,11.04168565,36.49254903,35.04246903,1.306090093,0.130778801,30069.49422,0.051223234,0.000720152,0.914503386,4.667624988,1.730285631,4.17E-05,19.0784681,31.26754519,0.058426884,3126.754519
Chainlink,31-07-2021,82.06931134,2160.7735,30.41486623,0.040418001,1896.769359,8.425353651,22.34272878,0.069165021,116.3803026,0.000534371,27.85993051,20.2295088,16905.62667,144.367542,480.0078336,140.0376329,1.413612016,5.48714463,0.009066485,18.82689932,16.06813088,173.6511512,6745.604959,323321.6281,72.09685778,1661.836527,2451.332263,25737.25956,6.715062448,4457.073457,0.15313943,36773.53682,444.2114307,94.3310009,9193.36261,196.9969568,32.03650148,1117.061032,3632.68327,85.99213595,1634.357204,83.79300818,192.0335196,30.25976301,734.8794065,188.8854291,624.2625448,599.4566419,22.34272878,2.237177432,514386.0729,0.876254118,0.012319334,15.64402121,79.91381118,29.60460164,0.000712484,326.3672549,534.3711233,1,53437.11233
Tether,31-07-2021,3.681220198,96.92152793,1.364259284,0.001819612,85.07961821,0.377919365,1.002183436,0.003120048,5.22024023,2.43E-05,1.250434295,0.907354835,758.3021392,6.475608274,21.53075862,6.281390135,0.063797473,0.24816494,0.000410432,0.844480853,0.720736253,7.789125006,302.5742122,14502.59651,3.233905643,74.54170247,109.9545456,1154.445166,0.301204227,199.9220971,0.006928501,1649.477549,19.92511043,4.231218468,412.3684186,8.836301467,1.436997757,50.10578945,162.9440629,3.857178555,73.30911706,3.758536646,8.613666417,1.357302126,32.95886079,8.472458771,28.00130587,26.88863672,1.002183436,0.100348627,23072.79506,0.039304392,0.000552584,0.701712807,3.591805223,1.331007298,3.22E-05,14.63920814,24.2546915,0.044786666,2425.46915
Uniswap,31-07-2021,77.13833862,2030.947685,28.58744897,0.037989565,1782.805713,7.919132893,21.00030998,0.065009377,109.3878217,0.000502264,26.18602153,19.01405866,15889.88543,135.6935029,451.1675096,131.6237479,1.328677926,5.157460367,0.008521743,17.6957222,15.10270893,163.2176642,6340.308588,303895.4857,67.76506027,1561.988356,2304.048798,24190.88708,6.311601164,4189.278988,0.14393835,34564.07138,417.521863,88.66330874,8640.997548,185.1607831,30.11165147,1049.944623,3414.42066,80.82546805,1536.160075,78.75847054,180.4955643,28.44166482,690.7256267,177.5366206,586.754961,563.4394718,21.00030998,2.102761038,483480.2001,0.823606117,0.011579151,14.70408104,75.11234744,27.82586754,0.000669676,306.758122,502.2644882,0.939869827,50226.44882
Stellar,31-07-2021,1.026451925,27.02508503,0.380402826,0.000505686,23.7231497,0.105377032,0.279443516,0.000865212,1.455584111,6.69E-06,0.34866447,0.253002012,211.4409485,1.805624282,6.003522591,1.751469525,0.017694871,0.068635845,0.000113512,0.235470564,0.200966276,2.171878324,84.36818927,4043.827127,0.901725106,20.78481314,30.6591426,321.8993699,0.08398619,55.74521771,0.0019157,459.9315752,5.555812161,1.179810526,114.9826237,2.463867457,0.400684837,13.9712327,45.43445866,1.07551522,20.44112556,1.048010433,2.40178908,0.378462929,9.191235662,2.362415488,7.807735683,7.497484916,0.279443516,0.027980679,6433.495857,0.010959428,0.00015408,0.195661879,1,0.370201951,8.92E-06,4.08191919,6.689823945,0.01250068,668.9823945
Status,31-07-2021,0.306915378,8.080665043,0.113742762,0.000151203,7.093366267,0.031508375,0.083555314,0.000258704,0.435228516,2.00E-06,0.1042528,0.075649143,63.22213155,0.539892659,1.795089824,0.523700057,0.005290874,0.020522536,3.39E-05,0.070407133,0.060090141,0.649404848,25.22660251,1209.128943,0.269621299,6.214785737,9.167270391,96.2498724,0.025112382,16.66815966,0.000572806,137.5223426,1.661221678,0.352770534,34.38050489,0.736711378,0.119807207,4.177483681,13.5851799,0.321585602,6.112021057,0.313361503,0.718149565,0.113162721,2.74823545,0.706376621,2.334560529,2.24179366,0.083555314,0.008366394,1923.65445,0.003276936,4.61E-05,0.058504094,0.298604875,0.110692638,2.67E-06,1.220518702,2.000298109,0.003737779,200.0298109
Bitcoin,01-08-2021,153371.4048,4038060.776,56839.40419,75.92695602,3544688.951,15745.32921,41754.1666,124.4807123,217491.9005,1,52097.09121,37806.64419,31593291.91,269794.5475,897040.2522,261702.7988,2464.78379,10170.13499,16.42671901,35185.10883,30028.17698,324519.8547,12606209.21,604224544.9,134734.85,3105645.684,4581057.969,48097877.14,12549.13126,8329393.851,287.0371717,68722509.15,830143.8142,176286.0914,17180586.93,368148.5747,59869.92161,2087567.41,6788770.699,160702.3926,3054292.235,156592.6552,358872.8865,56549.54677,1373171.532,352989.7245,1166623.941,1120266.586,41754.1666,4180.844702,961286421.2,1637.546639,23.02241238,29235.59939,145475.7253,55537.07188,1.251199159,609916.2224,999366.9262,1824.001903,99936692.62
Ethereum,01-08-2021,9336.079138,245806.2833,3459.94859,4.621852888,215773.5766,958.4553247,2541.674599,7.577434549,13239.24495,0.060833822,3171.272814,2301.379599,1923158.192,16423.03042,54604.95584,15930.46659,150.0372025,619.0801033,1,2141.80056,1827.885955,19754.28895,767369.6867,36780573.13,8201.628098,189047.9775,278859.8031,2927831.221,763.8952175,507029.8488,17.47262963,4183301.216,50532.81188,10730.95016,1045822.847,22410.07203,3644.423333,127075.1518,413248.4839,9782.333656,185921.9719,9532.16425,21845.43901,3442.304285,83588.1898,21487.31706,71015.15081,68193.26929,2541.674599,254.4978776,58515771.67,99.68132611,1.401428541,1779.639888,8855.450509,3380.672551,0.076163444,37127.03896,60833.82183,111.0312978,6083382.183
Dogecoin,01-08-2021,0.782710864,20.60771395,0.29007245,0.000387872,18.0898555,0.080354224,0.213086917,0.000635934,1.10994141,5.10E-06,0.265870677,0.192941254,161.2322247,1.376861114,4.577927362,1.335565935,0.012594044,0.051983153,8.39E-05,0.179562592,0.153244866,1.656144548,64.33413655,3083.580776,0.687601649,15.84925573,23.37882896,245.4612123,0.064042847,42.50796988,0.001466236,350.7163188,4.236530158,0.899652964,87.67887375,1.878798002,0.305538298,10.65362668,34.64560154,0.820123599,15.58718013,0.799150093,1.831460743,0.288593201,7.007800947,1.801436797,5.953712388,5.717133704,0.213086917,0.021336393,4905.799266,0.008357005,0.000117492,0.14920005,0.743153306,0.283936154,6.39E-06,3.112627506,5.103375809,0.0093309,510.3375809
Binance Coin,01-08-2021,1230.467007,32396.52505,456.0107645,0.609756877,28438.3051,126.3215143,334.9850285,1,1744.892461,0.008022804,417.9641699,303.3148739,253466.4359,2164.505762,7196.768105,2099.587338,19.79856962,81.72053962,0.131898656,282.2828389,240.909843,2603.555564,101137.0049,4847568.348,1080.949789,24915.95193,36752.87903,385879.3039,100.6790804,66825.00128,2.305008167,551346.4538,6660.071841,1414.30679,137836.2897,2953.579746,480.3239779,16748.12085,54464.9009,1289.282003,24503.95384,1256.310432,2879.162822,453.6852984,11016.67072,2831.963431,9359.582192,8987.666739,334.9850285,33.54205091,7712201.809,13.13769744,0.184704045,234.5511572,1168.280225,446.3641498,0.010051563,4893.231497,8022.803628,14.6687171,802280.3628
Nano,01-08-2021,16.07515432,423.2369797,5.957448165,0.007962328,371.525722,1.650298485,4.376335163,0.01305426,22.79574781,0.000104791,5.460397146,3.962587684,3311.354185,28.27768965,94.02052819,27.42957778,0.258493876,1.06650242,0.001722656,3.687819481,3.147311454,34.01355522,1321.281231,63329.94614,14.12182088,325.508746,480.1495684,5041.231764,1.315298781,873.0199201,0.030097904,7202.939437,87.00898281,18.47688706,1800.730629,38.58636595,6.275082571,218.801988,711.5442204,16.84352937,320.1262914,16.41277983,37.61416309,5.927067646,143.9247708,36.99753747,122.2761173,117.4173131,4.376335163,0.43820244,100754.2937,0.171634438,0.002413024,3.06423986,15.25511485,5.826981288,0.000131211,63.92650189,104.7906418,0.191552792,10479.06418
Litecoin,01-08-2021,533.6729114,14050.88291,197.7790473,0.264461157,12334.14061,54.78762937,145.2882804,0.433596353,756.787329,0.003479616,181.2776403,131.5524357,109932.3834,938.7802235,3121.351622,910.6240812,8.586951323,35.44348451,0.057206524,122.4305111,104.4863914,1129.203035,43864.71116,2102466.705,468.8249403,10806.44059,15940.30222,167361.9288,43.66610208,28983.05504,1,239127.6365,2888.578003,613.4071196,59781.76872,1281.014032,208.3240707,7263.92367,23622.28493,559.1819012,10627.75053,544.8816116,1248.738241,196.7704561,4778.103521,1228.267122,4059.398139,3898.092553,145.2882804,14.54771551,3344903.333,5.698026198,0.080109052,101.7285293,506.7015252,193.5951586,0.004359521,2122.271532,3479.616232,6.362053528,347961.6232
Dash,01-08-2021,605.3693521,15938.55282,224.3497303,0.299806165,13991.17428,62.14808918,164.8070761,0.491537627,858.4581402,0.003946113,205.631437,149.2258855,124701.2811,1064.900922,3540.690503,1032.962135,9.732160043,40.15792669,0.064867094,138.8784733,118.5236457,1280.906141,49757.72839,2384923.199,531.8093617,12258.23496,18081.8067,189846.2152,49.53243712,32876.7919,1.133398707,271253.3076,3276.644846,695.8154754,67813.16762,1453.112231,236.3114278,8239.797583,26795.82759,634.3053545,12055.53874,618.0838884,1416.500339,223.2056395,5420.019212,1393.279022,4604.759149,4421.782917,164.8070761,16.50213253,3794275.333,6.463529165,0.090871326,115.3952778,574.4225439,219.2944915,0.004940481,2407.388711,3946.113233,7.208742437,394611.3233
Swipe,01-08-2021,7.970826429,209.8610338,2.953986278,0.003948101,184.2201316,0.818296516,2.169995216,0.006472923,11.30321647,5.20E-05,2.707524732,1.964839529,1641.926972,14.02142409,46.61985173,13.60088987,0.128173564,0.528822648,0.000854175,1.828596379,1.56058678,16.86553917,655.1541058,31402.00078,7.002270764,161.4027252,238.0810033,2499.68259,0.652187722,432.884818,0.014923973,3571.560116,43.1431939,9.161719804,892.8879317,19.13295632,3.111484531,108.4924371,352.8174825,8.351823339,158.7338481,8.13823722,18.65089189,2.938922171,71.36474986,18.34513956,60.63031735,58.22109101,2.169995216,0.217281621,49958.77311,0.085104522,0.001196492,1.519395931,7.564211838,2.889294593,6.51E-05,31.69780151,51.96018655,0.094980989,5196.018655
NEO,01-08-2021,170.6630832,4493.327184,63.2476959,0.084487251,3944.330733,17.52051781,46.46169096,0.138515144,242.0127688,0.001112039,57.97071642,42.06910977,35155.24041,300.2122161,998.1759993,291.2081727,2.742672936,11.31675488,0.01827873,39.1520125,33.41366844,361.1074637,14027.48143,672347.1298,149.9253721,3455.78805,5097.543956,53520.61566,13.96396829,9268.481554,0.31939884,76470.54753,923.7374011,196.1612592,19117.59198,409.6550523,66.61988543,2322.92774,7554.162659,178.8205946,3398.644817,174.2475098,399.3335876,62.92515884,1527.988139,392.7871354,1298.153584,1246.569724,46.46169096,4.652209116,1069665.527,1.822169907,0.025618047,32.53173262,161.8772147,61.79853366,0.001392264,678.6805088,1112.039374,2.02964685,111203.9374
NEM,01-08-2021,0.653725399,17.21170187,0.242270469,0.000323803,15.10876948,0.067112391,0.177971632,0.000530875,0.927030562,4.26E-06,0.222056985,0.161145838,134.662243,1.149963702,3.823515851,1.115473689,0.010512124,0.043371261,7.01E-05,0.149971889,0.127991147,1.383223111,53.73230534,2575.42749,0.574289541,13.23740542,19.52615584,205.0108623,0.053489018,35.50294353,0.001223986,292.9206381,3.5383786,0.751396231,73.2299875,1.56918478,0.25518765,8.897980956,28.93624039,0.684972769,13.01851811,0.667455555,1.529648382,0.24103499,5.852962679,1.504572179,4.972580795,4.774988681,0.177971632,0.0178203,4097.356679,0.006979827,9.81E-05,0.124612889,0.620377002,0.236964796,5.34E-06,2.599687515,4.261502118,0.007789843,426.1502118
Cosmos,01-08-2021,46.69520313,1229.421276,17.30523059,0.023116595,1079.21011,4.793796777,12.71240421,0.037899191,66.21722276,0.000304266,15.86139385,11.51054809,9618.841177,82.14119978,273.1113851,79.67759941,0.750423978,3.096382405,0.005001252,10.71239979,9.142328884,98.80277592,3838.065516,183961.2013,41.02114864,945.5397262,1394.7413,14643.79978,3.82068766,2535.953416,0.087390861,20923.14098,252.7442067,53.67177056,5230.772959,112.0859035,18.22789688,635.577306,2066.89785,48.9271835,929.9047403,47.67593969,109.2618429,17.21698108,418.0735236,107.4706652,355.1883873,341.074504,12.71240421,1.272893033,292671.667,0.49856473,0.007009365,8.901022027,44.29129769,16.90872465,0.000380938,185.6940799,304.2655943,0.555332589,30426.55943
Filecoin,01-08-2021,191.9748922,5054.438167,71.14584695,0.095074612,4436.884959,19.7084188,52.26366442,0.155876545,272.2344769,0.001251392,65.20989674,47.32255306,39545.30388,337.7016677,1122.824727,327.5732308,3.086265217,12.73489254,0.02057067,44.04117889,37.58625049,406.2013008,15779.18424,756307.4878,168.6475282,3887.334775,5734.107416,60204.08296,15.70773981,10425.89711,0.359423703,86019.92205,1039.090497,220.6571912,21504.93,460.8113424,74.93914371,2613.006831,8497.50007,201.151085,3823.055694,196.0069293,449.2009693,70.78303259,1718.797954,441.837019,1460.262463,1402.236991,52.26366442,5.233160719,1203241.617,2.049716112,0.028817139,36.59418161,182.161032,69.54272828,0.001566727,763.431757,1251.392492,2.286038345,125139.2492
XRP,01-08-2021,2.755988921,72.56144505,1.021368804,0.001365728,63.69585967,0.28293379,0.75029645,0.002239174,3.908194419,1.80E-05,0.936152384,0.679361923,567.7118405,4.848040513,16.11925639,4.702636812,0.044344658,0.183036929,0.000295425,0.632254561,0.539587697,5.831420307,226.5257528,10857.53993,2.421101603,55.80652476,82.31876748,864.2889898,0.225500098,149.6740361,0.005162737,1234.900822,14.91716893,3.167751613,308.7244803,6.615401316,1.07582532,37.51229026,121.9899946,2.88772222,54.88373515,2.813872791,6.44872296,1.016160246,24.67503987,6.34300619,20.96350791,20.13049502,0.75029645,0.075127184,17273.72016,0.029425696,0.000413698,0.52534557,2.616703527,1,2.25E-05,10.95981584,17.96940332,0.03285486,1796.940332
TRON,01-08-2021,0.236292377,6.221257337,0.087569896,0.000116977,5.461141712,0.024258116,0.064328753,0.000191782,0.33507992,1.54E-06,0.080263629,0.058246984,48.67435386,0.415660239,1.382029286,0.403193648,0.003797381,0.015668666,2.53E-05,0.054208104,0.046263052,0.499973041,19.42181554,930.9013885,0.207579881,4.784727638,7.057828518,74.10222075,0.019333878,12.83271983,0.000442225,105.8776571,1.278964974,0.271595996,26.46935211,0.567189834,0.092238876,3.216220554,10.45915152,0.247586897,4.705609704,0.241255211,0.552899201,0.087123325,2.115583182,0.54383528,1.797364665,1.725943988,0.064328753,0.006441238,1481.010448,0.002522894,3.55E-05,0.045041964,0.224127861,0.085563451,1.93E-06,0.939670298,1.539679358,0.002810157,153.9679358
Cardano,01-08-2021,4.869618628,128.2104445,1.804679444,0.002413135,112.5456428,0.499922059,1.325715623,0.003956448,6.905476362,3.18E-05,1.65410864,1.200379817,1003.102782,8.5661115,28.4814756,8.309194441,0.078353571,0.323412054,0.000521994,1.117144761,0.953409602,10.30366731,400.2534324,19184.43079,4.277898716,98.60580007,145.4508763,1527.131598,0.398441179,264.4624108,0.009122155,2181.973955,26.35748031,5.597171362,545.4922076,11.68890094,1.900899884,66.28130688,215.546857,5.102381148,96.97530242,4.971894937,11.39439321,1.795476326,43.59888129,11.20759988,37.04089223,35.56902309,1.325715623,0.132743905,30521.32352,0.051992923,0.000730973,0.928244868,4.623512142,1.76650261,3.98E-05,19.36514439,31.75054169,0.05805199,3175.054169
